participant,similarity,phase,pathway,var_topk,n_pcs_90,n_pcs_99,run_id,condition_name,routing,dim_hidden,init_scale,log10_init,participant_run
sim_study2_near_sub53,near,post_B,combined,0.9995054560274583,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub53
sim_study2_near_sub53,near,post_A2,combined,0.9993981804094574,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub53
sim_study2_near_sub72,near,post_A,combined,0.999881685515972,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub72
sim_study2_near_sub72,near,post_B,combined,0.999438967165828,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub72
sim_study2_near_sub72,near,post_A2,combined,0.9992248601398115,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub72
sim_study1_near_sub70,near,post_A,combined,0.9998958700096202,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub70
sim_study1_near_sub70,near,post_B,combined,0.9993064270144361,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub70
sim_study1_near_sub70,near,post_A2,combined,0.9989814751690396,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub70
sim_study1_near_sub34,near,post_A,combined,0.9999195461811469,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub34
sim_study1_near_sub34,near,post_B,combined,0.9994568897079414,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub34
sim_study1_near_sub34,near,post_A2,combined,0.9992390703423779,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub34
sim_study2_near_sub31,near,post_A,combined,0.9998365584373665,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub31
sim_study2_near_sub31,near,post_B,combined,0.9993890917467693,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub31
sim_study2_near_sub31,near,post_A2,combined,0.9992190075274165,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub31
sim_study1_near_sub35,near,post_A,combined,0.9998798300855702,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub35
sim_study1_near_sub35,near,post_B,combined,0.9989807667057842,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub35
sim_study1_near_sub35,near,post_A2,combined,0.9986447159121458,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub35
sim_study1_near_sub41,near,post_A,combined,0.9997798401069041,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub41
sim_study1_near_sub41,near,post_B,combined,0.9992553196923541,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub41
sim_study1_near_sub41,near,post_A2,combined,0.999016797245516,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub41
sim_study2_near_sub58,near,post_A,combined,0.9998886448292883,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub58
sim_study2_near_sub58,near,post_B,combined,0.9995908477584845,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub58
sim_study2_near_sub58,near,post_A2,combined,0.9994268300796874,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub58
sim_study2_near_sub59,near,post_A,combined,0.9999001539715717,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub59
sim_study2_near_sub59,near,post_B,combined,0.9994870622564797,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub59
sim_study2_near_sub59,near,post_A2,combined,0.9993700653719556,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub59
sim_study2_near_sub44,near,post_A,combined,0.999922347576863,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub44
sim_study2_near_sub44,near,post_B,combined,0.9996189261001381,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub44
sim_study2_near_sub44,near,post_A2,combined,0.9993938549259458,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub44
sim_study2_near_sub17,near,post_A,combined,0.9998326196722174,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub17
sim_study2_near_sub17,near,post_B,combined,0.9992655936801689,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub17
sim_study2_near_sub17,near,post_A2,combined,0.9991326464440259,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub17
sim_study1_near_sub14,near,post_A,combined,0.9999263840126693,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub14
sim_study1_near_sub14,near,post_B,combined,0.9996441254085946,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub14
sim_study1_near_sub14,near,post_A2,combined,0.9995065365294722,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub14
sim_study1_near_sub10,near,post_A,combined,0.9996972635960962,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub10
sim_study1_near_sub10,near,post_B,combined,0.9994194805387158,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub10
sim_study1_near_sub10,near,post_A2,combined,0.9992723570748381,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub10
sim_study2_near_sub65,near,post_A,combined,0.9997788220530375,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub65
sim_study2_near_sub65,near,post_B,combined,0.9996320551169028,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub65
sim_study2_near_sub65,near,post_A2,combined,0.9995998227007024,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub65
sim_study2_near_sub11,near,post_A,combined,0.9997730542424323,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub11
sim_study2_near_sub11,near,post_B,combined,0.9992771691913505,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub11
sim_study2_near_sub11,near,post_A2,combined,0.9990849119442736,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub11
sim_study2_near_sub52,near,post_A,combined,0.9998844103874606,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub52
sim_study2_near_sub52,near,post_B,combined,0.9997026000812621,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub52
sim_study2_near_sub52,near,post_A2,combined,0.9996068610977851,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub52
sim_study2_near_sub32,near,post_A,combined,0.9997285106145491,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub32
sim_study2_near_sub32,near,post_B,combined,0.9990136444871431,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub32
sim_study2_near_sub32,near,post_A2,combined,0.9986767419767439,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub32
sim_study1_near_sub32,near,post_A,combined,0.9999426132980189,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub32
sim_study1_near_sub32,near,post_B,combined,0.999500817188135,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub32
sim_study1_near_sub32,near,post_A2,combined,0.9992812668711719,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub32
sim_study2_near_sub2,near,post_A,combined,0.9998109043922332,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub2
sim_study2_near_sub2,near,post_B,combined,0.9994725230828677,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub2
sim_study2_near_sub2,near,post_A2,combined,0.9993687931810525,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub2
sim_study2_near_sub16,near,post_A,combined,0.9997482174092289,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub16
sim_study2_near_sub16,near,post_B,combined,0.9994875579089929,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub16
sim_study2_near_sub16,near,post_A2,combined,0.999414033225505,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub16
sim_study1_far_sub38,far,post_A,combined,0.9997497234431079,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_far_sub38
sim_study1_far_sub38,far,post_B,combined,0.7106062934276024,3,4,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_far_sub38
sim_study1_far_sub38,far,post_A2,combined,0.684181422191483,3,4,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_far_sub38
sim_study2_far_sub29,far,post_A,combined,0.9998813012665738,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_far_sub29
sim_study2_far_sub29,far,post_B,combined,0.6254571192501808,4,4,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_far_sub29
sim_study2_far_sub29,far,post_A2,combined,0.598016996722434,4,4,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_far_sub29
sim_study1_far_sub48,far,post_A,combined,0.9998751176807064,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_far_sub48
sim_study1_far_sub48,far,post_B,combined,0.6827770648872202,3,4,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_far_sub48
sim_study1_far_sub48,far,post_A2,combined,0.6548558966907739,3,4,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_far_sub48
sim_study1_far_sub33,far,post_A,combined,0.9998419186250018,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_far_sub33
sim_study1_far_sub33,far,post_B,combined,0.6623417047678613,4,4,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_far_sub33
sim_study1_far_sub33,far,post_A2,combined,0.6331131036985905,4,4,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_far_sub33
sim_study1_far_sub26,far,post_A,combined,0.9998227887348459,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_far_sub26
sim_study1_far_sub26,far,post_B,combined,0.6326798721868386,4,4,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_far_sub26
sim_study1_far_sub26,far,post_A2,combined,0.6054638786657485,4,4,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_far_sub26
sim_study1_far_sub35,far,post_A,combined,0.9998935937019888,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_far_sub35
