run_id,condition,seed,init_scale,cyclic_pattern,participants_per_condition,mse,f2_neg_sep,routing_separation,genome
cfar_s0_i2.0_pABABAB_ppc2,far,0,2.0,ABABAB,2,0.3909252962396501,-0.8333333134651184,0.8333333134651184,011111000000
cfar_s0_i2.0_pABABAB_ppc2,far,0,2.0,ABABAB,2,0.38303598160432145,-0.6666666567325592,0.6666666567325592,111111100010
cfar_s0_i2.0_pABABAB_ppc2,far,0,2.0,ABABAB,2,0.3556125040420077,-0.666666641831398,0.666666641831398,111110001000
cfar_s0_i2.0_pABABAB_ppc2,far,0,2.0,ABABAB,2,0.325958756682336,-0.3333333134651184,0.3333333134651184,111110101001
cfar_s0_i2.0_pABABAB_ppc3,far,0,2.0,ABABAB,3,0.5935854185659152,-1.0,1.0,111111000000
cfar_s0_i2.0_pABABAB_ppc3,far,0,2.0,ABABAB,3,0.5145699824851293,-0.8333333283662796,0.8333333283662796,111111000100
cfar_s0_i2.0_pABABAB_ppc3,far,0,2.0,ABABAB,3,0.4982757085791001,-0.6666666865348816,0.6666666865348816,100111000000
cfar_s0_i2.0_pABABAB_ppc3,far,0,2.0,ABABAB,3,0.459459704046066,-0.666666641831398,0.666666641831398,111011000100
cfar_s0_i2.0_pABABAB_ppc3,far,0,2.0,ABABAB,3,0.4532840344768304,-0.0,0.0,101000100100
cfar_s0_i2.0_pABABABAB_ppc2,far,0,2.0,ABABABAB,2,0.44869011878196535,-1.0,1.0,000000111111
cfar_s0_i2.0_pABABABAB_ppc2,far,0,2.0,ABABABAB,2,0.42320231933965635,-0.8333333283662796,0.8333333283662796,000100111111
cfar_s0_i2.0_pABABABAB_ppc2,far,0,2.0,ABABABAB,2,0.3993234079299045,-0.6666666865348816,0.6666666865348816,000000111100
cfar_s0_i2.0_pABABABAB_ppc2,far,0,2.0,ABABABAB,2,0.37355721195967034,-0.666666641831398,0.666666641831398,000100101111
cfar_s0_i2.0_pABABABAB_ppc2,far,0,2.0,ABABABAB,2,0.3639334904126309,-0.5,0.5,011100111111
cfar_s0_i2.0_pABABABAB_ppc2,far,0,2.0,ABABABAB,2,0.3388564136393111,-0.3333333432674408,0.3333333432674408,001100011110
cfar_s0_i2.0_pABABABAB_ppc2,far,0,2.0,ABABABAB,2,0.331471987800765,-0.3333333134651184,0.3333333134651184,001011111110
cfar_s0_i2.0_pABABABAB_ppc3,far,0,2.0,ABABABAB,3,0.5715481024021389,-1.0,1.0,111111000000
cfar_s0_i2.0_pABABABAB_ppc3,far,0,2.0,ABABABAB,3,0.5590444592566326,-0.8333333283662796,0.8333333283662796,000010111111
cfar_s0_i2.0_pABABABAB_ppc3,far,0,2.0,ABABABAB,3,0.524579563788299,-0.8333333134651184,0.8333333134651184,000000111101
cfar_s0_i2.0_pABABABAB_ppc3,far,0,2.0,ABABABAB,3,0.511627466428554,-0.6666666865348816,0.6666666865348816,000000101110
cfar_s0_i2.0_pABABABAB_ppc3,far,0,2.0,ABABABAB,3,0.4589365677929473,-0.666666641831398,0.666666641831398,111110000100
cfar_s0_i2.0_pABABABAB_ppc3,far,0,2.0,ABABABAB,3,0.41585518284861384,-0.5000000149011612,0.5000000149011612,100111001000
cfar_s0_i2.0_pABABABAB_ppc3,far,0,2.0,ABABABAB,3,0.4114286591909055,-0.0,0.0,100110101001
cfar_s1_i0.001_pABABAB_ppc2,far,1,0.001,ABABAB,2,0.35729935353579506,-1.0,1.0,111111000000
cfar_s1_i0.001_pABABAB_ppc2,far,1,0.001,ABABAB,2,0.27258441071237693,-0.8333333283662796,0.8333333283662796,111111000001
cfar_s1_i0.001_pABABAB_ppc2,far,1,0.001,ABABAB,2,0.266265936751469,-0.8333333134651184,0.8333333134651184,101111000000
cfar_s1_i0.001_pABABAB_ppc2,far,1,0.001,ABABAB,2,0.23269824200278064,-0.6666666865348816,0.6666666865348816,000000011110
cfar_s1_i0.001_pABABAB_ppc2,far,1,0.001,ABABAB,2,0.21663776438535107,-0.666666641831398,0.666666641831398,101111100000
cfar_s1_i0.001_pABABAB_ppc3,far,1,0.001,ABABAB,3,0.4885457524707398,-1.0,1.0,000000111111
cfar_s1_i0.001_pABABAB_ppc3,far,1,0.001,ABABAB,3,0.44494173063251835,-0.8333333283662796,0.8333333283662796,100000111111
cfar_s1_i0.001_pABABAB_ppc3,far,1,0.001,ABABAB,3,0.3656717254063831,-0.8333333134651184,0.8333333134651184,110111000000
cfar_s1_i0.001_pABABAB_ppc3,far,1,0.001,ABABAB,3,0.36137393776757215,-0.1666666865348816,0.1666666865348816,111000110011
cfar_s1_i0.001_pABABAB_ppc3,far,1,0.001,ABABAB,3,0.3567855319258972,-0.1666666567325592,0.1666666567325592,000111100100
cfar_s1_i0.001_pABABAB_ppc3,far,1,0.001,ABABAB,3,0.3540270466178369,-0.0,0.0,000111101100
cfar_s1_i0.001_pABABABAB_ppc2,far,1,0.001,ABABABAB,2,0.3568736852692633,-1.0,1.0,000000111111
cfar_s1_i0.001_pABABABAB_ppc2,far,1,0.001,ABABABAB,2,0.34094163929593974,-0.8333333283662796,0.8333333283662796,001000111111
cfar_s1_i0.001_pABABABAB_ppc2,far,1,0.001,ABABABAB,2,0.2650352647359451,-0.8333333134651184,0.8333333134651184,000000111101
cfar_s1_i0.001_pABABABAB_ppc3,far,1,0.001,ABABABAB,3,0.5019312604362595,-1.0,1.0,111111000000
cfar_s1_i0.001_pABABABAB_ppc3,far,1,0.001,ABABABAB,3,0.4621294806443754,-0.8333333283662796,0.8333333283662796,111111010000
cfar_s1_i0.001_pABABABAB_ppc3,far,1,0.001,ABABABAB,3,0.4375307883681922,-0.8333333134651184,0.8333333134651184,110111000000
cfar_s1_i0.001_pABABABAB_ppc3,far,1,0.001,ABABABAB,3,0.4114530580492968,-0.6666666865348816,0.6666666865348816,101110000000
cfar_s1_i0.001_pABABABAB_ppc3,far,1,0.001,ABABABAB,3,0.4032108658475095,-0.666666641831398,0.666666641831398,110111010000
cfar_s1_i0.001_pABABABAB_ppc3,far,1,0.001,ABABABAB,3,0.3932625364469386,-0.5000000149011612,0.5000000149011612,110101010000
cfar_s1_i0.001_pABABABAB_ppc3,far,1,0.001,ABABABAB,3,0.38582643185710086,-0.1666666567325592,0.1666666567325592,000011010110
cfar_s1_i2.0_pABABAB_ppc2,far,1,2.0,ABABAB,2,0.3407208141523535,-1.0,1.0,000000111111
cfar_s1_i2.0_pABABAB_ppc2,far,1,2.0,ABABAB,2,0.23597699297798416,-0.8333333283662796,0.8333333283662796,000001111111
cfar_s1_i2.0_pABABAB_ppc2,far,1,2.0,ABABAB,2,0.22286056163614953,-0.1666666716337204,0.1666666716337204,000001001010
cfar_s1_i2.0_pABABAB_ppc2,far,1,2.0,ABABAB,2,0.22151362047192047,-0.1666666567325592,0.1666666567325592,000110110001
