run_id,condition,mse,routing_separation,genome
cnear_s0_i2.0_pABABAB_ppc2,near,0.3957533842714673,1.0,111111000000
cnear_s0_i2.0_pABABAB_ppc2,near,0.3662347997411747,0.8333333283662796,111111010000
cnear_s0_i2.0_pABABAB_ppc2,near,0.32779733057461935,0.6666666567325592,111111001100
cnear_s0_i2.0_pABABAB_ppc2,near,0.3134929818334058,0.5000000149011612,001111000001
cnear_s0_i2.0_pABABAB_ppc2,near,0.3116568692335436,0.5,111111011100
cnear_s0_i2.0_pABABAB_ppc2,near,0.3032436661477815,0.0,110101111010
cnear_s0_i2.0_pABABAB_ppc2,near,0.3964689073195173,1.0,111111000000
cnear_s0_i2.0_pABABAB_ppc2,near,0.37442900497593323,0.8333333283662796,111111010000
cnear_s0_i2.0_pABABAB_ppc2,near,0.3699720187128564,0.8333333134651184,111110000000
cnear_s0_i2.0_pABABAB_ppc2,near,0.3287998852902092,0.6666666567325592,111111001100
cnear_s0_i2.0_pABABAB_ppc2,near,0.3148599177895283,0.5000000149011612,001111000001
cnear_s0_i2.0_pABABAB_ppc2,near,0.3118699413237416,0.5,111111011100
cnear_s0_i2.0_pABABAB_ppc2,near,0.30383775129236956,0.0,110101111010
cnear_s0_i2.0_pABABAB_ppc2,near,0.3972187776076184,1.0,111111000000
cnear_s0_i2.0_pABABAB_ppc2,near,0.3047161277420607,0.0,110101111010
cnear_s0_i2.0_pABABAB_ppc2,near,0.3755511328027668,0.8333333283662796,111111010000
cnear_s0_i2.0_pABABAB_ppc3,near,0.5308890040910158,1.0,000000111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.4927105450931077,0.8333333283662796,100000111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.4557926608679386,0.8333333134651184,000000011111
cnear_s0_i2.0_pABABAB_ppc3,near,0.4450081070455221,0.6666666567325592,010100111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.4169068589233435,0.5000000149011612,000100001111
cnear_s0_i2.0_pABABAB_ppc3,near,0.5345603505292764,1.0,000000111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.494250547957535,0.8333333283662796,100000111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.46767327163655026,0.8333333134651184,000000011111
cnear_s0_i2.0_pABABAB_ppc3,near,0.4455611557341539,0.6666666567325592,010100111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.4176644523878797,0.5000000149011612,000100001111
cnear_s0_i2.0_pABABAB_ppc3,near,0.5366216570712052,1.0,000000111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.49889410392452893,0.8333333283662796,100000111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.4692341736876048,0.8333333134651184,000000011111
cnear_s0_i2.0_pABABAB_ppc3,near,0.46910733465964977,0.6666666865348816,000000111001
cnear_s0_i2.0_pABABAB_ppc3,near,0.4486110773653938,0.6666666567325592,010100111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.41782504165043627,0.5000000149011612,000100001111
cnear_s0_i2.0_pABABAB_ppc3,near,0.538723961271059,1.0,000000111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.5052846097817215,0.8333333283662796,100000111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.4706586921730867,0.8333333134651184,000000011111
cnear_s0_i2.0_pABABAB_ppc3,near,0.45015549946289796,0.6666666567325592,010100111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.41895665380960473,0.5000000149011612,000100001111
cnear_s0_i2.0_pABABAB_ppc3,near,0.5427493474014157,1.0,000000111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.5066846892524224,0.8333333283662796,100000111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.472651335124213,0.8333333134651184,000000011111
cnear_s0_i2.0_pABABAB_ppc3,near,0.4546847980182904,0.6666666567325592,010100111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.4214925075719993,0.5000000149011612,000100001111
cnear_s0_i2.0_pABABAB_ppc3,near,0.5445047761671818,1.0,000000111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.509829159381871,0.8333333283662796,100000111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.47656938407856686,0.8333333134651184,000000011111
cnear_s0_i2.0_pABABAB_ppc3,near,0.47527697298389215,0.6666666865348816,000000111001
cnear_s0_i2.0_pABABAB_ppc3,near,0.45582436248660085,0.6666666567325592,010100111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.42383035544189623,0.5000000149011612,000100001111
cnear_s0_i2.0_pABABAB_ppc3,near,0.4227025591678774,0.0,011001101001
cnear_s0_i2.0_pABABAB_ppc3,near,0.5456634732688634,1.0,000000111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.5102899724044478,0.8333333283662796,100000111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.4773314179566044,0.8333333134651184,000000011111
cnear_s0_i2.0_pABABAB_ppc3,near,0.4577679995733958,0.6666666567325592,010100111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.45711929242198285,0.666666641831398,001000011111
cnear_s0_i2.0_pABABAB_ppc3,near,0.4244684334987631,0.5000000149011612,000100001111
cnear_s0_i2.0_pABABAB_ppc3,near,0.42352500828699424,0.0,011001101001
cnear_s0_i2.0_pABABAB_ppc3,near,0.545946132327215,1.0,000000111111
cnear_s0_i2.0_pABABAB_ppc3,near,0.42454045061022044,0.3333333432674408,100100001111
cnear_s0_i2.0_pABABAB_ppc3,near,0.42509025307730414,0.5000000149011612,000100001111
cnear_s0_i2.0_pABABAB_ppc3,near,0.5105814638117758,0.8333333283662796,100000111111
cnear_s0_i2.0_pABABABAB_ppc2,near,0.46913639856111017,1.0,000000111111
cnear_s0_i2.0_pABABABAB_ppc2,near,0.3739489029996611,0.8333333283662796,111111010000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.36046200108579923,0.5000000149011612,111100001000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.3095612198491741,0.4999999701976776,011111101000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.5035264106900913,1.0,111111000000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.3878855675755968,0.8333333283662796,111111010000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.36063995009994715,0.5000000149011612,111100001000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.31602983450484945,0.4999999701976776,011111101000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.5039379360693194,1.0,111111000000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.3903668036379305,0.8333333283662796,111111010000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.36123729424785966,0.5000000149011612,111100001000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.31658113827318723,0.4999999701976776,011111101000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.5039904109733722,1.0,111111000000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.3907084245925191,0.8333333283662796,111111010000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.36632815240240046,0.5000000149011612,111100001000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.31894747311739124,0.4999999701976776,011111101000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.5064235477495521,1.0,111111000000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.3923656452639863,0.8333333283662796,111111010000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.3686435859818975,0.5000000149011612,111100001000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.31922117040436393,0.4999999701976776,011111101000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.5074024348005909,1.0,111111000000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.3932971318838476,0.8333333283662796,111111010000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.37111416636516564,0.5000000149011612,111100001000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.32224639342166483,0.4999999701976776,011111101000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.5075915460193786,1.0,111111000000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.3933974350080022,0.8333333283662796,111111010000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.37273743503791246,0.5000000149011612,111100001000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.3234310796191306,0.4999999701976776,011111101000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.5083491775359765,1.0,111111000000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.3934695548598719,0.8333333283662796,111111010000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.3735944302391325,0.5000000149011612,111100001000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.32463916961970773,0.4999999701976776,011111101000
cnear_s0_i2.0_pABABABAB_ppc2,near,0.5099921138387109,1.0,111111000000
